Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-07-07,57.102093,33.795795,132.559998,71.275414,151.440002,940.809998,46.487896,33.627563,131.702209,283.515503,23.969999,147.737808,91.040001,62.706444,69.091888,165.869995,240.914398,36.98,103.150002
2017-07-10,57.052223,33.766293,131.929993,71.374954,153.5,951.0,47.181007,33.399281,130.718475,283.883301,24.5,150.440613,91.279999,62.378815,69.609138,166.039993,241.173111,36.830002,102.970001
2017-07-11,56.992378,33.795795,132.25,71.325188,155.270004,953.530029,47.428547,33.667263,130.400482,284.728302,25.02,153.313004,93.290001,61.892334,69.61908,166.550003,240.994003,36.599998,102.650002
2017-07-12,57.321526,34.297421,133.559998,71.623825,158.899994,967.659973,47.705788,33.994808,131.394165,284.66864,25.360001,154.170715,92.910004,62.329174,70.772934,166.979996,242.805008,36.830002,103.32
2017-07-13,57.331501,34.149887,134.470001,71.623825,159.259995,968.849976,47.884018,33.984882,131.026505,285.066284,25.360001,154.52977,92.25,62.438385,71.389641,166.130005,243.212997,36.209999,103.910004
2017-07-14,57.291603,34.37611,134.570007,71.673599,159.970001,976.909973,47.735493,34.421604,131.761841,286.428192,25.629999,156.883514,94.32,62.607166,72.394295,167.029999,244.347366,36.299999,105.440002
2017-07-17,57.461166,34.3466,134.869995,71.374954,159.729996,975.960022,47.676083,34.213169,131.314667,286.786041,25.67,156.564362,95.599998,62.160397,72.961273,167.009995,244.317505,36.389999,104.879997
2017-07-18,57.161942,34.25808,134.270004,72.469978,162.860001,986.950012,47.586971,34.27272,133.610077,285.0961,25.41,158.928101,95.139999,61.96183,72.911537,167.960007,244.446869,35.990002,103.980003
2017-07-19,57.431244,34.454792,135.0,73.365891,164.139999,992.77002,47.636478,34.302498,134.355347,288.953186,25.639999,163.795166,96.07,62.170322,73.468567,168.979996,245.770309,36.130001,104.790001
2017-07-20,56.52359,34.523643,136.309998,73.863625,164.529999,992.190002,47.636478,34.491081,135.706741,287.959106,25.08,164.363663,97.269997,62.488022,73.82666,168.779999,245.879761,36.52,105.220001
