,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
443,0.01,0.01,0.03,0.1,0.01,0.02,0.05,0.05,0.02,0.1,0.04,0.09,0.03,0.02,0.03,0.01,0.01,0.1,0.02,0.01,0.07,0.05,0.06,0.03,0.03,0.126526458585,0.00539772054853,23.4407204759
444,0.02,0.05,0.01,0.04,0.01,0.01,0.07,0.05,0.1,0.01,0.08,0.03,0.09,0.01,0.03,0.05,0.03,0.03,0.08,0.01,0.01,0.02,0.03,0.12,0.01,0.120745075112,0.0062522825339,19.3121591126
445,0.02,0.07,0.01,0.11,0.01,0.04,0.12,0.09,0.03,0.02,0.04,0.01,0.02,0.02,0.01,0.06,0.03,0.1,0.08,0.01,0.01,0.05,0.01,0.01,0.02,0.14266942105,0.0055976467867,25.4873925573
446,0.18,0.05,0.07,0.01,0.02,0.03,0.02,0.04,0.07,0.09,0.04,0.01,0.01,0.01,0.02,0.01,0.03,0.03,0.06,0.07,0.03,0.01,0.01,0.04,0.04,0.223296139078,0.0059872762568,37.2951120845
447,0.01,0.01,0.01,0.11,0.02,0.03,0.01,0.01,0.06,0.01,0.04,0.02,0.02,0.01,0.11,0.01,0.17,0.01,0.02,0.06,0.04,0.11,0.02,0.03,0.05,0.0192213219838,0.00634384613768,3.02991616862
448,0.01,0.02,0.09,0.05,0.02,0.01,0.03,0.09,0.01,0.04,0.1,0.04,0.01,0.03,0.03,0.05,0.02,0.06,0.02,0.02,0.02,0.11,0.01,0.02,0.09,0.100143766448,0.00607321515879,16.4894152158
449,0.01,0.03,0.01,0.02,0.02,0.01,0.02,0.03,0.06,0.01,0.05,0.02,0.01,0.1,0.05,0.02,0.02,0.01,0.03,0.15,0.02,0.01,0.22,0.01,0.06,0.115239688344,0.00558626280869,20.6291204496
450,0.03,0.06,0.02,0.02,0.06,0.02,0.04,0.06,0.04,0.04,0.01,0.01,0.03,0.03,0.03,0.06,0.06,0.01,0.04,0.01,0.18,0.08,0.01,0.02,0.03,0.0930673654212,0.00642527125227,14.4845815479
451,0.02,0.02,0.07,0.01,0.01,0.02,0.01,0.05,0.02,0.05,0.04,0.09,0.02,0.06,0.01,0.07,0.08,0.12,0.01,0.1,0.05,0.02,0.02,0.02,0.01,0.111562444871,0.00618690016374,18.032042205
452,0.02,0.02,0.01,0.1,0.01,0.09,0.01,0.05,0.14,0.05,0.07,0.05,0.04,0.01,0.04,0.03,0.01,0.04,0.02,0.02,0.06,0.03,0.05,0.02,0.01,0.125554286144,0.00588800186344,21.3237510885
453,0.09,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.12,0.03,0.02,0.01,0.02,0.02,0.03,0.08,0.04,0.08,0.06,0.01,0.03,0.03,0.1,0.09,0.04,0.15358014856,0.00583190978183,26.3344520586
454,0.08,0.01,0.01,0.01,0.02,0.01,0.07,0.03,0.01,0.04,0.03,0.01,0.01,0.05,0.04,0.01,0.12,0.06,0.01,0.03,0.08,0.03,0.07,0.13,0.03,0.12994883383,0.00627533992283,20.7078557381
455,0.03,0.04,0.05,0.1,0.01,0.01,0.04,0.1,0.03,0.01,0.01,0.1,0.06,0.01,0.05,0.01,0.01,0.08,0.03,0.09,0.06,0.03,0.02,0.01,0.01,0.136459714516,0.00546531218457,24.9683293301
456,0.04,0.06,0.01,0.01,0.13,0.07,0.07,0.04,0.01,0.01,0.02,0.05,0.08,0.02,0.07,0.05,0.09,0.02,0.03,0.02,0.01,0.01,0.01,0.02,0.05,0.104686266032,0.00641676140417,16.3145018862
457,0.02,0.17,0.15,0.11,0.01,0.02,0.02,0.05,0.04,0.01,0.06,0.01,0.01,0.01,0.01,0.02,0.05,0.02,0.03,0.06,0.04,0.01,0.01,0.05,0.01,0.120708924628,0.0062242919941,19.3931976106
458,0.03,0.01,0.02,0.01,0.01,0.06,0.02,0.05,0.05,0.02,0.04,0.12,0.02,0.01,0.05,0.07,0.01,0.09,0.06,0.08,0.01,0.01,0.08,0.03,0.04,0.131507049429,0.0053939041772,24.38067958
459,0.03,0.01,0.06,0.02,0.04,0.02,0.01,0.04,0.04,0.04,0.04,0.03,0.06,0.02,0.03,0.15,0.02,0.01,0.01,0.06,0.08,0.11,0.02,0.01,0.04,0.0840424460601,0.00652657075296,12.8769685094
460,0.03,0.02,0.01,0.02,0.04,0.04,0.03,0.06,0.02,0.02,0.05,0.02,0.08,0.03,0.03,0.05,0.01,0.05,0.04,0.04,0.01,0.01,0.03,0.24,0.02,0.138283557997,0.00722926372641,19.1283045176
461,0.02,0.07,0.05,0.1,0.03,0.03,0.01,0.12,0.01,0.02,0.03,0.01,0.05,0.01,0.04,0.04,0.01,0.04,0.02,0.04,0.06,0.02,0.04,0.06,0.07,0.12792667916,0.00601075245376,21.2829724971
462,0.03,0.09,0.02,0.05,0.07,0.08,0.02,0.03,0.02,0.02,0.02,0.04,0.06,0.04,0.05,0.01,0.03,0.02,0.02,0.04,0.01,0.05,0.03,0.08,0.07,0.127416702981,0.00566098196257,22.5078800503
463,0.07,0.02,0.03,0.02,0.05,0.11,0.03,0.02,0.02,0.04,0.06,0.06,0.06,0.02,0.02,0.02,0.06,0.07,0.04,0.01,0.01,0.08,0.01,0.05,0.02,0.153158083984,0.00592454945635,25.8514314233
464,0.02,0.07,0.01,0.01,0.05,0.04,0.03,0.12,0.02,0.02,0.04,0.07,0.01,0.02,0.05,0.04,0.08,0.06,0.01,0.01,0.02,0.07,0.05,0.03,0.05,0.102578409894,0.00617775170111,16.604488956
465,0.05,0.06,0.03,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.04,0.02,0.06,0.02,0.1,0.03,0.15,0.01,0.04,0.04,0.09,0.07,0.02,0.01,0.140577761606,0.0059293445068,23.7088199961
466,0.1,0.02,0.03,0.03,0.05,0.03,0.02,0.02,0.03,0.05,0.03,0.02,0.13,0.11,0.02,0.02,0.06,0.06,0.04,0.02,0.01,0.01,0.07,0.01,0.01,0.210806300219,0.00635277905543,33.1833199895
467,0.1,0.02,0.01,0.01,0.04,0.04,0.03,0.06,0.08,0.01,0.04,0.02,0.04,0.03,0.01,0.04,0.05,0.03,0.01,0.11,0.01,0.02,0.07,0.03,0.09,0.151844676211,0.00576961199749,26.3180047942
468,0.04,0.01,0.12,0.03,0.03,0.02,0.01,0.02,0.01,0.09,0.02,0.02,0.01,0.03,0.07,0.03,0.05,0.05,0.06,0.04,0.09,0.02,0.06,0.02,0.05,0.115563582904,0.00554029665706,20.8587355619
469,0.02,0.03,0.02,0.05,0.04,0.01,0.01,0.06,0.03,0.07,0.03,0.04,0.04,0.08,0.12,0.06,0.02,0.05,0.02,0.07,0.01,0.02,0.03,0.02,0.05,0.116256126799,0.00563419559309,20.6340239486
470,0.01,0.07,0.01,0.02,0.02,0.01,0.02,0.09,0.01,0.01,0.03,0.01,0.02,0.19,0.02,0.03,0.06,0.07,0.04,0.04,0.01,0.09,0.02,0.06,0.04,0.157469501265,0.00626847689119,25.1208553527
471,0.01,0.01,0.03,0.08,0.03,0.06,0.04,0.05,0.03,0.05,0.08,0.01,0.08,0.06,0.04,0.01,0.01,0.01,0.07,0.1,0.03,0.05,0.04,0.01,0.01,0.125816272515,0.00571587774338,22.0117151142
472,0.05,0.02,0.1,0.01,0.01,0.01,0.02,0.06,0.01,0.03,0.01,0.01,0.07,0.06,0.08,0.02,0.03,0.04,0.01,0.15,0.04,0.01,0.04,0.06,0.05,0.129112878487,0.00549819466397,23.482776871
473,0.08,0.02,0.04,0.1,0.01,0.02,0.02,0.02,0.12,0.04,0.02,0.04,0.02,0.09,0.02,0.02,0.06,0.03,0.03,0.05,0.04,0.04,0.04,0.02,0.01,0.167401759046,0.00574149438475,29.1564787541
474,0.05,0.05,0.04,0.12,0.01,0.15,0.02,0.01,0.03,0.1,0.07,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.05,0.03,0.03,0.09,0.03,0.02,0.01,0.158374361593,0.00572733400924,27.6523704288
475,0.08,0.06,0.03,0.02,0.03,0.03,0.04,0.02,0.05,0.05,0.03,0.01,0.08,0.04,0.01,0.04,0.01,0.02,0.1,0.02,0.01,0.02,0.17,0.02,0.01,0.192364452729,0.00579041037474,33.2212123631
476,0.04,0.02,0.01,0.05,0.05,0.01,0.06,0.06,0.03,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.22,0.01,0.01,0.07,0.02,0.17,0.02,0.149195203035,0.0059012352506,25.2820293886
477,0.1,0.04,0.01,0.06,0.02,0.06,0.01,0.1,0.04,0.04,0.06,0.04,0.02,0.07,0.05,0.01,0.01,0.08,0.01,0.04,0.06,0.01,0.03,0.02,0.01,0.211451392925,0.00613815695436,34.44867808
478,0.03,0.04,0.04,0.01,0.04,0.02,0.01,0.11,0.02,0.05,0.06,0.04,0.16,0.03,0.07,0.05,0.03,0.01,0.03,0.01,0.06,0.04,0.01,0.02,0.01,0.131323196342,0.00689966421535,19.0332735396
479,0.08,0.01,0.05,0.03,0.06,0.06,0.06,0.02,0.06,0.03,0.01,0.02,0.03,0.05,0.01,0.04,0.06,0.04,0.01,0.03,0.03,0.06,0.03,0.07,0.05,0.148222439346,0.00587273256514,25.2390923138
480,0.05,0.13,0.03,0.07,0.03,0.09,0.08,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.01,0.02,0.03,0.01,0.04,0.05,0.02,0.08,0.02,0.01,0.06,0.145090439024,0.00541530944743,26.7926404636
481,0.01,0.07,0.01,0.03,0.05,0.05,0.02,0.09,0.03,0.04,0.02,0.13,0.01,0.03,0.02,0.03,0.02,0.04,0.17,0.05,0.03,0.02,0.01,0.01,0.01,0.144041472177,0.00569443184029,25.2951437855
482,0.03,0.04,0.05,0.01,0.01,0.05,0.05,0.03,0.01,0.02,0.06,0.02,0.02,0.01,0.08,0.07,0.01,0.02,0.01,0.01,0.16,0.01,0.01,0.08,0.13,0.0998050800791,0.00598621725165,16.6724787764
483,0.01,0.07,0.07,0.06,0.02,0.17,0.05,0.02,0.03,0.03,0.04,0.06,0.01,0.05,0.01,0.02,0.01,0.08,0.01,0.07,0.02,0.01,0.01,0.01,0.06,0.15039636421,0.00553325629053,27.1804442653
484,0.04,0.01,0.05,0.03,0.06,0.01,0.02,0.01,0.05,0.13,0.05,0.05,0.03,0.04,0.01,0.03,0.08,0.02,0.06,0.04,0.01,0.05,0.04,0.06,0.02,0.108779850341,0.00617609187601,17.6130557195
485,0.02,0.02,0.07,0.01,0.03,0.13,0.01,0.03,0.01,0.02,0.09,0.02,0.08,0.14,0.06,0.01,0.03,0.01,0.06,0.01,0.03,0.05,0.03,0.01,0.02,0.172495266116,0.00643742741145,26.7956832895
486,0.01,0.01,0.06,0.02,0.09,0.02,0.11,0.01,0.09,0.02,0.03,0.01,0.02,0.06,0.05,0.2,0.04,0.03,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.0862086350459,0.00708789998452,12.1627894347
487,0.01,0.01,0.05,0.03,0.01,0.01,0.01,0.07,0.11,0.02,0.07,0.05,0.01,0.09,0.03,0.08,0.01,0.01,0.04,0.04,0.05,0.04,0.06,0.04,0.05,0.122532923365,0.00630153198455,19.444941907
488,0.01,0.05,0.02,0.04,0.01,0.03,0.08,0.05,0.04,0.06,0.01,0.02,0.01,0.07,0.12,0.01,0.12,0.04,0.04,0.03,0.01,0.02,0.01,0.02,0.08,0.0861819632855,0.00559087599998,15.4147513352
489,0.07,0.02,0.02,0.01,0.02,0.02,0.02,0.08,0.01,0.05,0.1,0.03,0.01,0.02,0.03,0.02,0.02,0.05,0.12,0.08,0.02,0.06,0.01,0.1,0.01,0.152490065006,0.00611393548647,24.941392552
490,0.16,0.09,0.02,0.03,0.01,0.03,0.08,0.02,0.02,0.02,0.03,0.01,0.01,0.05,0.06,0.03,0.02,0.07,0.03,0.03,0.02,0.03,0.04,0.01,0.08,0.225724760307,0.00522932866795,43.1651507564
491,0.01,0.04,0.01,0.01,0.06,0.06,0.03,0.11,0.08,0.03,0.02,0.07,0.01,0.03,0.01,0.07,0.07,0.01,0.02,0.02,0.07,0.05,0.06,0.04,0.01,0.100594267774,0.00659826361618,15.245566656
492,0.07,0.05,0.02,0.08,0.03,0.06,0.04,0.01,0.02,0.09,0.01,0.03,0.03,0.01,0.03,0.01,0.11,0.01,0.07,0.01,0.07,0.01,0.01,0.06,0.06,0.130844403787,0.00602117603448,21.7307056026
493,0.03,0.05,0.09,0.03,0.05,0.1,0.04,0.01,0.01,0.02,0.05,0.01,0.11,0.01,0.08,0.08,0.02,0.02,0.09,0.01,0.01,0.03,0.01,0.02,0.02,0.13170268696,0.00603371207906,21.8278043821
494,0.01,0.02,0.01,0.02,0.03,0.16,0.03,0.03,0.03,0.02,0.04,0.02,0.09,0.03,0.03,0.04,0.06,0.03,0.03,0.01,0.08,0.08,0.05,0.01,0.04,0.112925058417,0.00597890264801,18.8872549137
495,0.08,0.01,0.06,0.07,0.05,0.04,0.01,0.01,0.06,0.06,0.08,0.02,0.01,0.02,0.06,0.1,0.02,0.06,0.02,0.06,0.02,0.01,0.01,0.03,0.03,0.138480106355,0.00617539895966,22.4244793348
496,0.02,0.02,0.11,0.05,0.02,0.02,0.07,0.01,0.1,0.01,0.06,0.03,0.02,0.04,0.02,0.03,0.08,0.01,0.02,0.05,0.03,0.08,0.03,0.04,0.03,0.0845085237381,0.00585629206477,14.4303806578
497,0.01,0.14,0.06,0.07,0.03,0.01,0.03,0.05,0.01,0.01,0.01,0.02,0.05,0.01,0.02,0.03,0.01,0.14,0.05,0.01,0.01,0.01,0.04,0.16,0.01,0.142667665605,0.00606183057195,23.5354096278
498,0.02,0.1,0.03,0.03,0.06,0.05,0.02,0.02,0.08,0.02,0.02,0.01,0.11,0.08,0.04,0.04,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.15,0.02,0.145045490207,0.0067120444074,21.6097333991
499,0.01,0.01,0.05,0.04,0.01,0.05,0.01,0.04,0.01,0.07,0.01,0.03,0.03,0.02,0.17,0.06,0.03,0.17,0.03,0.01,0.06,0.01,0.01,0.04,0.02,0.104335474231,0.00538783399378,19.3650127958
500,0.01,0.07,0.01,0.02,0.05,0.02,0.02,0.12,0.08,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.04,0.16,0.05,0.05,0.09,0.04,0.03,0.01,0.123004099302,0.00574547512649,21.4088646445
501,0.02,0.06,0.02,0.02,0.01,0.03,0.02,0.04,0.01,0.08,0.1,0.04,0.01,0.06,0.01,0.02,0.03,0.05,0.05,0.09,0.05,0.02,0.06,0.06,0.04,0.127044134798,0.00598860696658,21.214305014
502,0.02,0.02,0.02,0.03,0.11,0.01,0.07,0.01,0.03,0.01,0.01,0.09,0.08,0.01,0.11,0.03,0.03,0.02,0.03,0.05,0.07,0.02,0.02,0.08,0.02,0.0824246726012,0.00569333055985,14.4774085633
503,0.05,0.01,0.01,0.02,0.15,0.01,0.08,0.04,0.03,0.02,0.01,0.03,0.03,0.08,0.02,0.12,0.04,0.03,0.01,0.02,0.01,0.04,0.04,0.04,0.06,0.124178574276,0.00663676096625,18.7107197181
504,0.04,0.02,0.03,0.11,0.01,0.06,0.03,0.07,0.01,0.02,0.01,0.03,0.02,0.04,0.02,0.01,0.07,0.07,0.05,0.03,0.02,0.02,0.13,0.05,0.03,0.155188870915,0.00547557362502,28.3420298115
505,0.11,0.06,0.03,0.01,0.05,0.05,0.03,0.14,0.08,0.01,0.03,0.01,0.04,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.1,0.02,0.04,0.03,0.04,0.192109325083,0.00664396003709,28.914882692
506,0.09,0.01,0.02,0.01,0.01,0.02,0.03,0.03,0.19,0.07,0.04,0.01,0.01,0.03,0.05,0.04,0.01,0.03,0.14,0.06,0.03,0.01,0.03,0.01,0.02,0.162945543226,0.005523628292,29.4997299986
507,0.02,0.03,0.02,0.01,0.05,0.01,0.02,0.08,0.08,0.03,0.03,0.19,0.02,0.01,0.01,0.05,0.13,0.04,0.01,0.03,0.02,0.02,0.02,0.03,0.04,0.0827392740881,0.00659814576374,12.5397766359
508,0.04,0.04,0.03,0.11,0.04,0.03,0.05,0.01,0.01,0.05,0.06,0.02,0.02,0.04,0.05,0.02,0.01,0.01,0.03,0.14,0.04,0.05,0.03,0.02,0.05,0.112604157022,0.0052485247207,21.4544396785
509,0.01,0.03,0.01,0.09,0.06,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.04,0.08,0.04,0.01,0.01,0.09,0.04,0.16,0.05,0.01,0.05,0.1,0.0878303572083,0.00534488444508,16.4326016981
510,0.02,0.03,0.05,0.02,0.01,0.05,0.05,0.05,0.03,0.07,0.02,0.02,0.02,0.07,0.08,0.02,0.04,0.02,0.01,0.04,0.04,0.05,0.03,0.07,0.09,0.113264936523,0.00548664546153,20.6437498681
511,0.03,0.04,0.02,0.05,0.01,0.02,0.03,0.01,0.02,0.08,0.01,0.03,0.11,0.02,0.07,0.01,0.01,0.16,0.09,0.04,0.01,0.03,0.02,0.04,0.04,0.142770013873,0.00509515163175,28.020758594
512,0.03,0.13,0.01,0.07,0.07,0.01,0.01,0.03,0.06,0.06,0.03,0.04,0.05,0.02,0.01,0.02,0.05,0.02,0.05,0.12,0.02,0.02,0.01,0.01,0.05,0.102578550637,0.00600773546517,17.0744120196
513,0.05,0.07,0.02,0.02,0.06,0.01,0.13,0.02,0.04,0.07,0.03,0.03,0.02,0.01,0.15,0.04,0.01,0.02,0.01,0.01,0.09,0.05,0.02,0.01,0.01,0.10408112969,0.00556194627461,18.7130771409
514,0.03,0.04,0.02,0.1,0.02,0.03,0.01,0.01,0.03,0.01,0.09,0.01,0.06,0.04,0.06,0.01,0.03,0.13,0.08,0.01,0.06,0.03,0.05,0.01,0.03,0.139969767017,0.00550852282781,25.40967359
515,0.01,0.03,0.06,0.02,0.14,0.07,0.02,0.06,0.02,0.05,0.05,0.03,0.01,0.02,0.02,0.08,0.03,0.03,0.02,0.04,0.07,0.04,0.03,0.01,0.04,0.089297975832,0.00669725058954,13.3335276377
516,0.01,0.01,0.07,0.06,0.02,0.08,0.01,0.08,0.11,0.07,0.01,0.01,0.02,0.02,0.01,0.04,0.01,0.03,0.05,0.02,0.05,0.1,0.02,0.07,0.02,0.115715600249,0.00592678695683,19.5241707002
517,0.02,0.02,0.04,0.02,0.03,0.03,0.17,0.01,0.04,0.02,0.04,0.03,0.04,0.02,0.03,0.01,0.01,0.15,0.03,0.03,0.07,0.05,0.03,0.05,0.01,0.123223174788,0.00526959565785,23.3838007296
518,0.05,0.1,0.04,0.09,0.03,0.02,0.08,0.03,0.04,0.02,0.01,0.01,0.02,0.01,0.04,0.01,0.03,0.11,0.05,0.02,0.04,0.02,0.01,0.09,0.03,0.145606170181,0.00536648264748,27.1325148604
519,0.04,0.03,0.02,0.04,0.01,0.01,0.1,0.02,0.03,0.02,0.1,0.11,0.04,0.03,0.02,0.01,0.01,0.03,0.11,0.01,0.06,0.08,0.01,0.05,0.01,0.143906267132,0.0056484313397,25.4772092423
520,0.1,0.04,0.01,0.02,0.02,0.01,0.01,0.02,0.12,0.05,0.1,0.11,0.03,0.05,0.03,0.02,0.01,0.02,0.01,0.02,0.04,0.09,0.04,0.02,0.01,0.169975213466,0.0062163743781,27.3431429845
521,0.01,0.03,0.02,0.11,0.11,0.01,0.12,0.04,0.01,0.02,0.02,0.02,0.05,0.02,0.02,0.06,0.02,0.02,0.01,0.01,0.05,0.06,0.05,0.09,0.02,0.0986472245382,0.00603604082614,16.3430346778
522,0.03,0.01,0.03,0.03,0.03,0.04,0.11,0.02,0.01,0.06,0.07,0.15,0.01,0.07,0.02,0.04,0.03,0.03,0.03,0.01,0.07,0.03,0.01,0.05,0.01,0.144737243668,0.00602548272929,24.0208544561
523,0.06,0.04,0.06,0.03,0.03,0.05,0.04,0.02,0.02,0.01,0.04,0.04,0.01,0.06,0.02,0.02,0.01,0.01,0.11,0.03,0.14,0.01,0.03,0.02,0.09,0.164425385493,0.00558681901256,29.430949011
524,0.14,0.12,0.06,0.02,0.01,0.01,0.03,0.02,0.05,0.01,0.02,0.01,0.04,0.01,0.01,0.01,0.04,0.04,0.05,0.11,0.01,0.03,0.03,0.06,0.06,0.188170704134,0.00551246873068,34.1354687577
525,0.04,0.01,0.03,0.02,0.02,0.02,0.01,0.04,0.07,0.1,0.05,0.01,0.03,0.02,0.01,0.11,0.06,0.01,0.05,0.03,0.04,0.03,0.01,0.05,0.13,0.095916305178,0.00637754795094,15.0396838904
526,0.01,0.05,0.01,0.01,0.01,0.05,0.02,0.05,0.01,0.01,0.01,0.04,0.04,0.02,0.16,0.05,0.09,0.05,0.01,0.09,0.09,0.04,0.02,0.05,0.01,0.0604125883094,0.0057240218275,10.5542204642
527,0.03,0.02,0.05,0.02,0.02,0.01,0.03,0.03,0.02,0.11,0.06,0.02,0.01,0.04,0.02,0.01,0.03,0.03,0.03,0.21,0.08,0.01,0.06,0.04,0.01,0.0979398278697,0.00567806839645,17.248793257
528,0.03,0.05,0.05,0.03,0.03,0.02,0.06,0.05,0.04,0.1,0.07,0.04,0.02,0.01,0.07,0.04,0.01,0.01,0.06,0.05,0.01,0.02,0.01,0.06,0.06,0.112692815863,0.00581123031086,19.3922473959
529,0.09,0.03,0.1,0.09,0.01,0.01,0.1,0.03,0.01,0.01,0.01,0.05,0.05,0.04,0.06,0.01,0.03,0.06,0.03,0.03,0.03,0.02,0.02,0.03,0.05,0.179670934063,0.00513427605925,34.9944046618
530,0.01,0.02,0.08,0.04,0.08,0.03,0.02,0.04,0.03,0.09,0.01,0.02,0.06,0.06,0.11,0.01,0.06,0.02,0.08,0.03,0.01,0.01,0.02,0.01,0.05,0.104124355144,0.00568173375123,18.3261588281
531,0.15,0.01,0.01,0.01,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.12,0.04,0.03,0.09,0.02,0.02,0.06,0.01,0.03,0.09,0.03,0.01,0.02,0.02,0.203310984009,0.00572364254582,35.5212580767
532,0.02,0.04,0.03,0.01,0.02,0.01,0.09,0.01,0.01,0.01,0.01,0.08,0.01,0.14,0.08,0.01,0.04,0.02,0.06,0.06,0.11,0.02,0.01,0.06,0.04,0.136826445025,0.0055334684072,24.7270671766
533,0.02,0.07,0.02,0.05,0.03,0.04,0.05,0.03,0.02,0.05,0.09,0.02,0.02,0.01,0.06,0.06,0.01,0.02,0.01,0.04,0.06,0.04,0.02,0.07,0.09,0.0948009910865,0.00593078828688,15.9845515471
534,0.03,0.04,0.02,0.05,0.01,0.04,0.08,0.02,0.04,0.09,0.01,0.03,0.07,0.13,0.01,0.04,0.01,0.07,0.05,0.01,0.03,0.04,0.01,0.02,0.05,0.179297956543,0.00575760908462,31.1410437749
535,0.02,0.07,0.03,0.02,0.04,0.05,0.06,0.01,0.06,0.12,0.12,0.03,0.04,0.05,0.05,0.01,0.02,0.03,0.02,0.03,0.04,0.01,0.03,0.02,0.02,0.12304300412,0.00638103790725,19.2826004027
536,0.07,0.04,0.03,0.01,0.03,0.03,0.01,0.08,0.01,0.01,0.02,0.02,0.03,0.04,0.01,0.1,0.01,0.1,0.08,0.03,0.02,0.02,0.01,0.09,0.1,0.171319583405,0.00608510526195,28.1539227392
537,0.04,0.01,0.03,0.01,0.07,0.02,0.04,0.04,0.03,0.1,0.04,0.12,0.03,0.02,0.01,0.07,0.1,0.04,0.02,0.01,0.01,0.02,0.05,0.04,0.03,0.107822914054,0.00646286256228,16.6834607753
538,0.02,0.03,0.09,0.06,0.03,0.02,0.06,0.05,0.03,0.02,0.06,0.01,0.13,0.1,0.03,0.03,0.03,0.02,0.01,0.04,0.03,0.02,0.05,0.02,0.01,0.151100737692,0.00640313546379,23.5979292562
539,0.05,0.02,0.13,0.06,0.02,0.01,0.03,0.03,0.01,0.01,0.07,0.05,0.03,0.06,0.04,0.01,0.01,0.01,0.16,0.01,0.06,0.03,0.01,0.05,0.03,0.170316959069,0.00572751171926,29.7366408691
540,0.04,0.02,0.05,0.07,0.1,0.04,0.15,0.02,0.01,0.04,0.02,0.05,0.04,0.01,0.01,0.03,0.04,0.09,0.01,0.01,0.03,0.04,0.03,0.04,0.01,0.127938309281,0.0056850721353,22.5042543412
541,0.07,0.03,0.03,0.02,0.01,0.02,0.05,0.02,0.08,0.02,0.07,0.02,0.05,0.01,0.03,0.1,0.09,0.07,0.01,0.01,0.03,0.08,0.02,0.05,0.01,0.111699360519,0.00636190318666,17.5575385607
542,0.03,0.07,0.01,0.05,0.11,0.04,0.01,0.03,0.01,0.11,0.09,0.04,0.04,0.02,0.03,0.04,0.06,0.01,0.06,0.01,0.04,0.05,0.01,0.01,0.02,0.1038560535,0.00665371271112,15.6087372582
543,0.05,0.05,0.11,0.01,0.02,0.02,0.01,0.09,0.04,0.01,0.01,0.01,0.02,0.02,0.09,0.01,0.02,0.03,0.07,0.02,0.06,0.07,0.02,0.02,0.12,0.126473612133,0.00533578969186,23.7028855027
544,0.02,0.03,0.06,0.02,0.02,0.04,0.01,0.01,0.01,0.02,0.1,0.04,0.04,0.04,0.01,0.02,0.14,0.04,0.03,0.1,0.02,0.07,0.05,0.02,0.04,0.0720269107308,0.00645182162059,11.1638100007
545,0.05,0.09,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.09,0.05,0.01,0.02,0.05,0.04,0.02,0.01,0.11,0.02,0.03,0.06,0.05,0.09,0.03,0.134326586228,0.00584614294212,22.9769589211
546,0.12,0.01,0.02,0.05,0.02,0.02,0.01,0.05,0.02,0.03,0.03,0.01,0.09,0.02,0.03,0.01,0.01,0.03,0.07,0.02,0.04,0.04,0.14,0.02,0.09,0.201472766045,0.00537398148688,37.4904093989
547,0.03,0.01,0.01,0.02,0.05,0.02,0.14,0.05,0.03,0.01,0.01,0.03,0.06,0.08,0.02,0.03,0.01,0.08,0.1,0.02,0.13,0.01,0.01,0.01,0.03,0.157957849909,0.0056714205459,27.8515494718
548,0.15,0.12,0.01,0.01,0.03,0.03,0.09,0.09,0.02,0.01,0.02,0.03,0.03,0.03,0.04,0.01,0.01,0.11,0.01,0.03,0.05,0.02,0.03,0.01,0.01,0.237277877283,0.00584146976154,40.6195507242
549,0.02,0.05,0.01,0.1,0.02,0.06,0.03,0.02,0.04,0.06,0.04,0.01,0.05,0.02,0.03,0.03,0.03,0.02,0.04,0.15,0.02,0.03,0.1,0.01,0.01,0.107313438257,0.00544769084447,19.6988855133
550,0.01,0.01,0.03,0.05,0.02,0.03,0.04,0.17,0.02,0.11,0.05,0.02,0.04,0.02,0.01,0.07,0.02,0.01,0.07,0.07,0.07,0.01,0.02,0.02,0.01,0.126040517364,0.00691452699274,18.2283643546
551,0.06,0.05,0.02,0.04,0.07,0.02,0.01,0.07,0.04,0.01,0.05,0.02,0.04,0.01,0.08,0.08,0.03,0.04,0.1,0.02,0.02,0.03,0.03,0.02,0.04,0.133294432773,0.00590854217449,22.5596143409
552,0.03,0.01,0.05,0.12,0.01,0.1,0.04,0.03,0.01,0.05,0.02,0.04,0.01,0.05,0.02,0.01,0.02,0.03,0.03,0.01,0.05,0.04,0.13,0.06,0.03,0.161189181882,0.00540805867875,29.805368517
553,0.03,0.04,0.02,0.05,0.05,0.03,0.01,0.01,0.04,0.02,0.06,0.01,0.1,0.03,0.08,0.02,0.04,0.05,0.03,0.02,0.07,0.05,0.02,0.05,0.07,0.103430673384,0.00575846974666,17.9614859389
