Date,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM
2017-07-25,158.559998,54.867878,34.326931,136.440002,77.546852,165.279999,969.030029,48.735554,34.411674,131.046387,92.800003,288.118134,25.18,164.024567,98.769997,61.912189,12.289092,73.796822,169.589996,36.220001,107.099998,54.662933,78.02919,58.413948,79.49942
2017-07-26,158.690002,54.049999,34.267914,137.75,78.243675,165.610001,965.309998,48.874172,34.491081,130.122253,91.93,288.138031,25.139999,167.894287,96.860001,61.356209,12.129753,73.657562,168.880005,38.029999,107.169998,54.514011,78.406815,57.738754,79.598465
2017-07-27,157.259995,53.91,34.415455,134.149994,78.840958,170.440002,952.51001,48.587029,34.709442,130.003021,91.550003,286.428192,25.18,164.323761,95.529999,63.232639,12.179545,72.772285,169.529999,39.41,106.589996,54.315453,79.281311,58.304726,80.054047
2017-07-28,173.059998,54.290001,34.582661,134.100006,77.049118,172.449997,958.330017,48.418701,35.046909,131.016586,91.279999,288.694733,25.049999,161.172134,96.360001,63.649624,12.30901,72.652916,172.020004,39.0,105.389999,52.915623,79.311127,56.914623,78.835854
2017-07-31,167.229996,53.549999,34.562988,135.410004,78.293457,169.25,945.5,49.596989,35.205719,131.881073,91.800003,290.404572,25.110001,159.037811,94.599998,63.421276,12.179545,72.314713,171.770004,39.0,105.349998,53.551006,79.489998,57.013916,79.271629
2017-08-01,169.429993,53.740002,35.674435,135.179993,78.54232,169.860001,946.559998,50.299999,36.079159,131.672394,93.029999,290.921478,24.23,157.043106,96.620003,63.460987,11.860867,72.195358,171.470001,38.880001,105.68,53.689999,79.996819,57.361443,79.400383
2017-08-02,167.990005,54.43,35.802299,134.850006,78.094353,169.300003,947.640015,50.200001,36.367001,131.324615,93.110001,292.959381,24.129999,151.148743,96.080002,62.984432,11.99033,71.877052,173.789993,38.27,103.800003,53.619999,80.026627,57.24229,79.826256
2017-08-03,170.460007,54.259998,35.546566,135.899994,77.596619,168.589996,940.299988,50.060001,36.490002,132.507095,92.5,294.072784,24.389999,148.505753,86.660004,63.063862,12.458391,71.767632,174.139999,38.279999,102.459999,53.400002,80.364502,56.189789,79.717308
2017-08-04,169.300003,54.93,35.733452,136.699997,77.497078,169.619995,945.789978,50.060001,36.299999,132.338165,93.660004,295.245789,24.48,149.65271,85.290001,62.646873,12.846782,72.294823,173.869995,38.43,104.68,52.84,79.976944,56.924557,79.440002
2017-08-07,174.009995,54.549999,36.146553,137.059998,77.447311,171.979996,945.75,49.919998,36.43,132.020187,94.019997,295.394897,24.77,155.427383,86.169998,62.388744,12.299051,72.016312,173.509995,38.52,105.309998,52.540001,80.771942,56.755756,79.39048
2017-08-08,173.619995,54.400002,35.940002,135.270004,76.949577,171.229996,944.190002,49.779999,36.41,131.433929,93.68,298.327484,24.5,155.337616,85.389999,61.872478,12.318969,72.404243,174.800003,38.360001,104.75,52.709999,81.080002,56.16,79.192398
2017-08-09,175.770004,54.029999,36.16,135.570007,77.347755,171.179993,940.080017,49.689999,36.59,132.387848,93.529999,303.417236,24.299999,154.789078,84.050003,62.04126,12.14967,72.085938,179.300003,38.360001,103.389999,52.790001,81.610001,56.139999,79.440002
2017-08-10,171.229996,53.540001,35.470001,130.369995,76.252747,167.399994,923.590027,48.189999,36.139999,132.248734,92.190002,301.458893,23.99,149.044327,82.040001,61.733482,12.000289,71.031555,177.619995,38.189999,101.699997,51.950001,80.660004,55.23,78.970001
2017-08-11,173.559998,53.68,34.939999,130.610001,76.003876,168.080002,930.090027,47.77,35.869999,132.258682,91.419998,301.955933,24.08,153.851563,83.580002,61.932049,12.07,72.115776,179.350006,38.099998,104.550003,51.939999,80.400002,55.610001,78.209999
2017-08-14,174.160004,54.130001,34.68,132.960007,77.297989,170.75,938.929993,48.169998,36.34,132.636261,92.489998,305.763306,24.389999,158.130203,85.540001,62.219963,11.63,73.199997,180.339996,38.5,106.669998,52.84,80.699997,56.540001,78.230003
2017-08-15,177.970001,54.34,34.57,131.369995,76.850021,171.0,938.080017,47.91,36.0,132.536911,92.730003,304.391479,24.34,159.785812,85.300003,62.051186,11.53,73.220001,178.220001,38.16,105.550003,52.849998,80.769997,56.310001,78.040001
2017-08-16,178.460007,54.82,34.290001,131.259995,76.302521,170.0,944.27002,48.029999,35.810001,133.321915,92.089996,303.993805,24.07,162.787842,86.449997,62.249748,11.19,73.650002,178.080002,38.23,105.75,52.689999,80.980003,57.299999,77.470001
2017-08-17,169.360001,54.02,34.099998,127.580002,74.311584,166.910004,927.659973,47.209999,35.169998,132.199051,90.650002,299.639709,23.719999,158.040451,87.25,61.395924,10.82,72.400002,177.25,37.599998,102.589996,51.799999,79.699997,56.07,76.260002
2017-08-18,168.610001,53.93,34.16,127.650002,74.26181,167.410004,926.179993,47.330002,35.009998,131.791656,90.739998,297.432831,24.08,160.065079,85.779999,61.048439,10.87,72.489998,176.899994,37.369999,102.730003,51.68,79.309998,56.290001,76.639999
2017-08-21,167.979996,53.75,34.0,127.43,74.361359,167.779999,920.869995,47.32,34.919998,132.606461,90.629997,300.096985,23.9,157.980606,86.389999,61.52499,10.77,72.150002,176.740005,37.580002,103.449997,51.82,79.709999,54.330002,76.379997
2017-08-22,172.550003,54.419998,34.150002,130.289993,74.659996,169.639999,940.400024,47.529999,34.650002,133.848557,91.559998,302.999725,23.98,163.376282,86.639999,61.971756,10.89,73.160004,179.220001,37.98,103.900002,52.220001,80.019997,54.830002,76.739998
2017-08-23,172.850006,54.209999,34.240002,129.190002,75.050003,168.710007,942.580017,47.439999,34.66,131.960571,91.669998,301.0513,23.450001,161.271866,84.480003,61.703701,11.02,72.720001,178.190002,37.919998,103.68,52.029999,79.959999,54.599998,76.610001
2017-08-24,175.309998,53.459999,34.18,130.050003,75.25,167.740005,936.890015,47.41,34.709999,132.050003,91.519997,300.812714,23.540001,158.399506,84.230003,62.259674,10.99,72.690002,177.990005,37.68,103.440002,52.16,78.339996,54.68,76.330002
2017-08-25,172.550003,53.900002,34.540001,129.679993,75.099998,166.320007,930.5,47.77,34.669998,131.679993,91.889999,301.011536,23.809999,157.442032,81.970001,62.488022,11.05,72.82,178.029999,37.990002,103.589996,51.77,78.629997,55.23,76.720001
2017-08-28,175.110001,54.169998,34.470001,131.649994,75.699997,167.240005,928.130005,47.880001,34.650002,131.740005,91.599998,301.816742,24.389999,160.244598,81.790001,62.865295,10.92,72.830002,178.240005,37.939999,108.709999,51.630001,78.029999,55.169998,76.470001
2017-08-29,173.990005,54.330002,34.369999,132.440002,74.949997,168.050003,935.75,48.080002,34.73,132.210007,91.099998,306.320007,24.6,161.890228,82.0,62.666733,10.88,73.050003,182.110001,37.849998,107.370003,51.419998,78.769997,55.259998,76.449997
2017-08-30,174.880005,55.07,34.369999,134.339996,75.0,169.919998,943.630005,48.360001,34.889999,131.070007,91.309998,306.299988,24.700001,164.553162,83.25,62.666733,10.9,74.010002,182.149994,37.669998,108.559998,51.360001,78.540001,56.139999,76.099998
2017-08-31,176.740005,55.689999,34.73,138.929993,75.449997,171.970001,955.23999,48.400002,35.07,132.369995,90.889999,305.390015,25.48,165.540527,84.379997,63.401421,11.12,74.769997,182.009995,37.459999,108.639999,51.07,78.07,56.91,76.330002
2017-09-01,176.380005,55.790001,34.77,139.380005,75.650002,172.020004,951.98999,48.5,35.09,131.029999,91.699997,302.190002,25.92,166.418213,85.550003,63.371635,11.27,73.940002,181.380005,37.48,109.010002,50.970001,78.370003,57.93,76.57
2017-09-05,179.330002,55.540001,34.950001,139.350006,72.050003,170.720001,941.47998,47.66,35.02,129.899994,89.510002,302.200012,25.639999,163.665512,85.32,63.163139,11.29,73.610001,183.080002,37.09,110.739998,50.099998,79.800003,56.84,77.18
2017-09-06,176.630005,55.529999,35.32,140.160004,71.650002,172.089996,942.02002,47.580002,35.759998,130.669998,90.110001,301.450012,26.469999,164.573105,86.190002,63.540413,11.73,73.400002,180.25,36.57,111.110001,49.880001,80.080002,56.790001,78.779999
2017-09-07,179.990005,55.880001,35.5,141.759995,70.349998,173.210007,949.890015,47.459999,35.540001,132.190002,88.529999,302.350006,27.34,168.143616,86.059998,63.858116,11.78,74.339996,181.300003,35.599998,109.470001,49.68,80.120003,56.470001,79.029999
2017-09-08,181.440002,56.52,35.32,140.5,70.349998,170.949997,941.409973,47.860001,35.189999,130.979996,88.419998,302.899994,27.370001,165.311142,86.139999,63.808472,11.31,73.980003,181.690002,35.59,109.699997,49.580002,78.879997,56.470001,78.82
2017-09-11,184.119995,57.529999,35.560001,140.919998,71.550003,173.509995,943.289978,48.470001,35.77,133.210007,89.790001,304.480011,26.719999,169.51001,86.860001,64.662292,11.49,74.760002,182.720001,35.740002,109.830002,50.66,79.080002,57.75,79.25
2017-09-12,185.660004,58.169998,35.75,142.070007,72.400002,172.960007,946.650024,48.799999,36.09,132.630005,90.889999,303.730011,27.059999,171.669998,87.199997,64.989929,11.59,74.68,182.5,36.259998,110.75,51.57,79.610001,57.970001,79.5
2017-09-13,183.570007,57.950001,35.990002,141.259995,72.400002,173.050003,950.440002,48.34,36.330002,132.449997,91.150002,300.200012,26.700001,171.520004,85.559998,64.979996,11.91,75.209999,180.490005,36.549999,112.620003,51.459999,79.860001,57.330002,79.769997
2017-09-14,184.860001,58.130001,36.330002,140.610001,72.699997,170.960007,940.130005,48.25,36.48,134.179993,90.970001,301.339996,26.790001,172.580002,85.360001,66.120003,11.93,74.769997,181.339996,36.32,112.839996,51.290001,79.68,57.419998,80.089996
2017-09-15,184.5,58.220001,36.580002,142.039993,73.75,171.639999,935.289978,48.189999,37.0,134.449997,91.620003,302.299988,26.860001,172.990005,85.580002,66.160004,12.0,75.309998,182.5,37.099998,113.139999,51.66,80.379997,57.560001,80.07
2017-09-18,188.339996,58.279999,36.650002,142.839996,76.050003,170.009995,929.75,48.66,37.0,135.380005,92.919998,303.799988,27.209999,177.309998,85.639999,65.989998,12.02,75.160004,183.309998,37.419998,113.980003,52.709999,80.0,57.740002,80.089996
2017-09-19,187.179993,58.48,36.950001,143.470001,76.400002,172.520004,936.859985,49.240002,37.23,135.220001,93.940002,305.649994,27.41,177.119995,85.349998,65.949997,12.0,75.440002,183.25,38.209999,114.900002,53.360001,80.050003,57.34,80.220001
2017-09-20,187.949997,58.709999,37.395,143.955002,76.574997,172.100006,945.869995,49.028099,36.950001,132.819,94.414299,307.488007,27.875,172.389999,85.349998,65.528999,12.53,74.984497,184.600006,38.450001,114.470001,53.3302,80.455002,58.144199,80.5
